zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
45340,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45343,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45342,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45345,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45346,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43106,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45307,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45301,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45054,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45068,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45166,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45884,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45882,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45883,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45888,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43336,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45318,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45314,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45315,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45310,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43153,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43151,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45439,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45437,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45435,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45434,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45433,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45432,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45431,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45430,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43348,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45159,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45459,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45870,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45469,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43347,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45305,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45367,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45365,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45362,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45361,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45360,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43128,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45860,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45866,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43007,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43009,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45169,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45164,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45826,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45828,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43083,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45458,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45334,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45335,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45336,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45337,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45330,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45331,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45332,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45338,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45339,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45899,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45898,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45382,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45389,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45481,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45132,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45138,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45309,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45308,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43145,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43142,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45402,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45403,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45401,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45406,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45404,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45405,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45409,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43060,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43070,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43078,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45148,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45142,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45146,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45846,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45479,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45470,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45475,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43311,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45352,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45353,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45350,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45351,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45358,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45359,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45113,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45114,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45328,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45322,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45321,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45320,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45327,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45326,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45325,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45324,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45482,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43160,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45428,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45429,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45420,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45422,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45423,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45424,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45426,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43357,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45311,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43044,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43045,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45385,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45384,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45387,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45490,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45123,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45869,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45410,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45413,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45412,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45415,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45414,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45417,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45416,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45419,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45316,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43040,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43041,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45378,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45370,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45373,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45374,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45377,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45032,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45354,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45304,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45303,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43077,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43072,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43346,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43345,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
43343,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45381,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45383,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
45177,4922,Dayton Power & Light Co,OH,Delivery,Investor Owned,0.0213418918,0.0133080158,0.0439567266
19973,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19971,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19975,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19979,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19933,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19810,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19721,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19894,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19895,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19896,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19897,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19890,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19891,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19892,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19893,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19898,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19899,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19946,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19941,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19808,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19707,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19701,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19702,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19703,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19708,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19709,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19936,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19931,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19930,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19803,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19802,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19801,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19807,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19806,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19805,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19804,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19809,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19735,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19734,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19736,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
19731,5027,Delmarva Power,DE,Bundled,Investor Owned,0.1215765027,0.063048625,0.1435325218
